,Date,Away Team,Away Score,Home Team,Home Score,Away Division,Home Division,Game Type,Game_ID,Away ELO Prior,Away EA,Away ELO Posterior,Away Delta,Home ELO Prior,Home EA,Home ELO Posterior,Home Delta
1642,03/23/26,BSOD,0,Skeletons,3,Division 4C,Division 4C,REG,03/23/26_BSOD_@_Skeletons,2906,19.5,2882,-24,3152,80.5,3176,24
1643,03/23/26,Not Sure 5A,6,Dumpster Fire,2,Division 5A,Division 5A,REG,03/23/26_Not Sure 5A_@_Dumpster Fire,3078,60.6,3138,60,3004,39.4,2945,-59
1644,03/23/26,Monarchs 5D,6,Alpuckas,11,Division 5D,Division 5D,REG,03/23/26_Monarchs 5D_@_Alpuckas,2520,13.3,2502,-18,2846,86.7,2864,18
1645,03/23/26,Greasy Weasels,4,Kraken Up,3,Division 4B,Division 4B,REG,03/23/26_Greasy Weasels_@_Kraken Up,3118,16.6,3181,63,3397,83.4,3334,-63
1646,03/23/26,Skateful Dead,4,Chinooks,5,Division 4A,Division 4A,OT,03/23/26_Skateful Dead_@_Chinooks,3362,24.6,3345,-17,3557,75.4,3573,16
1647,03/23/26,Trash Pandas 5B,2,Renegades,11,Division 5B,Division 5B,REG,03/23/26_Trash Pandas 5B_@_Renegades,2758,23.0,2719,-39,2968,77.0,3008,40
1648,03/23/26,PussyCats,6,Squids,5,Division 6A,Division 6A,REG,03/23/26_PussyCats_@_Squids,2637,49.3,2677,40,2642,50.7,2602,-40
1649,03/24/26,Pheasants,4,Northwest Crabs,10,Division 2,Division 2,REG,03/24/26_Pheasants_@_Northwest Crabs,4015,18.8,3988,-27,4269,81.2,4296,27
1650,03/24/26,Sabercats,1,Bombers,3,Division 3B,Division 3B,REG,03/24/26_Sabercats_@_Bombers,3752,53.5,3695,-57,3728,46.5,3785,57
1651,03/24/26,Bullets,1,Gamblers,4,Division 5C,Division 5C,REG,03/24/26_Bullets_@_Gamblers,2885,50.3,2822,-63,2882,49.7,2945,63
1652,03/24/26,Dead Rabbits,1,LLUA,5,Division 4C,Division 4C,REG,03/24/26_Dead Rabbits_@_LLUA,3355,36.4,3307,-48,3452,63.6,3499,47
1653,03/24/26,Piranhas,5,Stingers,4,Division 5C,Division 5C,REG,03/24/26_Piranhas_@_Stingers,2925,37.0,2974,49,3017,63.0,2968,-49
1654,03/24/26,DevilFish,2,Moose Knuckle,0,Division 4C,Division 4C,REG,03/24/26_DevilFish_@_Moose Knuckle,3319,40.0,3389,70,3389,60.0,3319,-70
1655,03/24/26,Midnight Twist,4,Brewzers OGB,1,Division 6A,Division 6A,REG,03/24/26_Midnight Twist_@_Brewzers OGB,2861,67.5,2907,46,2734,32.5,2689,-45
1656,03/25/26,Red Dog,3,Koronis Motors,4,Division 2,Division 2,REG,03/25/26_Red Dog_@_Koronis Motors,4222,67.2,4173,-49,4097,32.8,4146,49
1657,03/25/26,The Herd,4,Eagles,5,Division 3A,Division 3A,REG,03/25/26_The Herd_@_Eagles,3714,34.9,3690,-24,3822,65.1,3846,24
1658,03/25/26,Breakers,4,MMHC,5,Division 3B,Division 3B,SO,03/25/26_Breakers_@_MMHC,3516,41.9,3486,-30,3573,58.1,3602,29
1659,03/25/26,Rhinos,6,Puget Sound Pigeons,3,Division 3A,Division 3A,REG,03/25/26_Rhinos_@_Puget Sound Pigeons,3999,67.5,4045,46,3872,32.5,3826,-46
1660,03/25/26,Dumb Pucks,0,Jokres,5,Division 6B,Division 6B,REG,03/25/26_Dumb Pucks_@_Jokres,2718,57.9,2635,-83,2662,42.1,2745,83
1661,03/25/26,Shockers,1,Sasquatch,2,Division 3B,Division 3B,OT,03/25/26_Shockers_@_Sasquatch,3441,7.0,3436,-5,3889,93.0,3893,4
1662,03/25/26,Monarchs 6C,2,Coyotes,1,Division 6C,Division 6C,SO,03/25/26_Monarchs 6C_@_Coyotes,2530,26.6,2587,57,2706,73.4,2650,-56
1663,03/25/26,Dirty Couch Hockey Club,6,Rainier Reindeer HC-6B,5,Division 6B,Division 6B,REG,03/25/26_Dirty Couch Hockey Club_@_Rainier Reindeer HC-6B,2804,53.2,2841,37,2781,46.8,2744,-37
1664,03/25/26,Wolves,7,Edible Arrangements,5,Division 4C,Division 4C,REG,03/25/26_Wolves_@_Edible Arrangements,3365,56.2,3417,52,3322,43.8,3270,-52
1665,03/26/26,Pull Tab Bandits,0,Mavericks,3,Division 2,Division 2,REG,03/26/26_Pull Tab Bandits_@_Mavericks,4103,41.3,4053,-50,4164,58.7,4215,51
1666,03/26/26,The Brigade,7,Chiefs,3,Division 2,Division 2,REG,03/26/26_The Brigade_@_Chiefs,4086,44.1,4168,82,4127,55.9,4045,-82
1667,03/26/26,ESB,4,Seattle Supernova,2,Division 1,Division 1,REG,03/26/26_ESB_@_Seattle Supernova,4208,36.5,4283,75,4304,63.5,4230,-74
1668,03/26/26,Mustangs,3,NW Stars,2,Division 1,Division 1,SO,03/26/26_Mustangs_@_NW Stars,4030,15.2,4095,65,4329,84.8,4264,-65
1669,03/26/26,Reapers,1,WKUP-5,3,Division 5B,Division 5B,REG,03/26/26_Reapers_@_WKUP-5,2924,21.7,2902,-22,3147,78.3,3169,22
1670,03/26/26,Black Katz,1,Seals 5D,3,Division 5D,Division 5D,REG,03/26/26_Black Katz_@_Seals 5D,2952,62.3,2885,-67,2865,37.7,2932,67
1671,03/26/26,Mighty Mallards,2,Night Owls,0,Division 4B,Division 4B,REG,03/26/26_Mighty Mallards_@_Night Owls,3414,27.9,3498,84,3579,72.1,3495,-84
1672,03/26/26,Steelhead,2,Maple Bars,1,Division 4A,Division 4A,REG,03/26/26_Steelhead_@_Maple Bars,3373,17.2,3436,63,3645,82.8,3582,-63
1673,03/26/26,Alpuckas,4,Lumberjacks,3,Division 5D,Division 5D,REG,03/26/26_Alpuckas_@_Lumberjacks,2864,32.6,2916,52,2990,67.4,2937,-53
1674,03/26/26,Greasy Weasels,1,Buck Wild,5,Division 4B,Division 4B,REG,03/26/26_Greasy Weasels_@_Buck Wild,3181,25.1,3149,-32,3371,74.9,3404,33
1675,03/26/26,Real Bacon,2,Greenhorns,5,Division 6C,Division 6C,REG,03/26/26_Real Bacon_@_Greenhorns,2463,44.0,2409,-54,2505,56.0,2560,55
1676,03/26/26,Skeletons,1,Hooligans,2,Division 4C,Division 4C,REG,03/26/26_Skeletons_@_Hooligans,3176,29.9,3155,-21,3324,70.1,3345,21
1677,03/29/26,Spring 10B Sky Blue,2,Spring 10B Purple,2,Division 10B,Division 10B,REG,03/29/26_Spring 10B Sky Blue_@_Spring 10B Purple,1107,67.5,1096,-11,980,32.5,991,11
1678,03/29/26,Spring 10B White,3,Spring 10B Red,3,Division 10B,Division 10B,REG,03/29/26_Spring 10B White_@_Spring 10B Red,908,36.3,920,12,1005,63.7,993,-12
1679,03/29/26,Chucklepucks,9,Trash Pandas 7 Landis,5,Division 7A,Division 7A,REG,03/29/26_Chucklepucks_@_Trash Pandas 7 Landis,2358,43.9,2441,83,2401,56.1,2318,-83
1680,03/29/26,Bandits,3,Iced Awesome,0,Division 7B,Division 7B,REG,03/29/26_Bandits_@_Iced Awesome,1921,40.7,2002,81,1986,59.3,1905,-81
1681,03/29/26,Seattle Dogs,1,Quacken,3,Division 7C,Division 7C,REG,03/29/26_Seattle Dogs_@_Quacken,1804,45.4,1756,-48,1837,54.6,1884,47
1682,03/29/26,Spittin'' Llamas,5,Scrooge McPuck,6,Division 8A,Division 8A,OT,03/29/26_Spittin'' Llamas_@_Scrooge McPuck,1623,63.9,1577,-46,1524,36.1,1570,46
1683,03/29/26,Khaos,1,Fighting Clams,4,Division 9A,Division 9A,REG,03/29/26_Khaos_@_Fighting Clams,1397,51.3,1333,-64,1388,48.7,1452,64
1684,03/29/26,Beer Dragons,1,Mighty Moose,5,Division 9B,Division 9B,REG,03/29/26_Beer Dragons_@_Mighty Moose,837,2.4,834,-3,1478,97.6,1481,3
1685,03/29/26,Banana Blades,3,Golden Mules,6,Division 10A,Division 10A,REG,03/29/26_Banana Blades_@_Golden Mules,755,24.5,726,-29,951,75.5,980,29
1686,03/29/26,Hungry Hatchlings,2,SEA Cucumbers,0,Division 8B,Division 8B,REG,03/29/26_Hungry Hatchlings_@_SEA Cucumbers,1477,22.5,1566,89,1692,77.5,1603,-89
1687,03/29/26,Tropical Punchers,1,Purple Reign,4,Division 9B,Division 9B,REG,03/29/26_Tropical Punchers_@_Purple Reign,1164,33.7,1123,-41,1282,66.3,1322,40
1688,03/29/26,Yacht Flippers,3,Gremlins Hockey,2,Division 9A,Division 9A,REG,03/29/26_Yacht Flippers_@_Gremlins Hockey,1407,38.3,1455,48,1490,61.7,1441,-49
1689,03/29/26,Toe Dragons,1,Seattle Slapshots,2,Division 8B,Division 8B,REG,03/29/26_Toe Dragons_@_Seattle Slapshots,1452,10.3,1445,-7,1827,89.7,1834,7
1690,03/29/26,Seals Lower,1,Cascadians HC,4,Division 7A,Division 7A,REG,03/29/26_Seals Lower_@_Cascadians HC,1894,9.9,1882,-12,2278,90.1,2290,12
